"simid","pia","puta","interventiontime","nc","sum_degrees","sum_excess","contacts_small","contacts_large","strategy"
"9",0,163.080146666987,3955.9147475124,5,10.0980773681856,0.0286766923767638,5.02867669237676,7.09807736818562,"Size=5,D=0.005"
"19",0,1855.82502887704,2626.57307063738,5,11.1209636234281,0,5,8.12096362342813,"Size=5,D=0.005"
"22",0,933.392571957355,2780.80503826411,5,12.1638352360318,0,5,9.16383523603176,"Size=5,D=0.005"
"31",0,1721.83977331855,2245.39576955363,5,9.24248500121874,0.00726069395043538,5.00726069395044,6.24248500121874,"Size=5,D=0.005"
"38",1,3659.01366627846,1770.52955437193,5,15.119285335918,0.00626778381899662,5.006267783819,12.119285335918,"Size=5,D=0.005"
"66",0,22.6627546964792,2287.96080254953,5,13.1459029307868,0.000298629491501501,5.0002986294915,10.1459029307868,"Size=5,D=0.005"
"69",0,0,2920.31061391187,5,15.1325566189664,0.00113046957415897,5.00113046957416,12.1325566189664,"Size=5,D=0.005"
"88",0,2796.79321816462,2090.8163506648,5,15.0853032335917,1.07562937966035,6.07562937966035,12.0853032335917,"Size=5,D=0.005"
"111",0,1613.2405794207,3738.53770438755,5,14.1325120033634,0.0145482551952485,5.01454825519525,11.1325120033634,"Size=5,D=0.005"
"121",0,3125.15004146298,1891.92062186836,5,13.2494456697532,0.0159634907923465,5.01596349079235,10.2494456697532,"Size=5,D=0.005"
"127",0,21.6082608666925,2341.10281569553,6,13.4661133619142,0,6,9.4661133619142,"Size=5,D=0.005"
"170",0,1262.81141721578,2886.64845398344,5,16.0854356343222,1.05222446800279,6.05222446800279,13.0854356343222,"Size=5,D=0.005"
"180",0,2572.95192554991,2974.40961903244,5,13.1626032127945,0,5,10.1626032127945,"Size=5,D=0.005"
"206",0,3011.68571600277,2071.57732796987,5,13.0546757815148,0.00301833218893321,5.00301833218893,10.0546757815148,"Size=5,D=0.005"
"209",0,5346.35071877271,2204.86637026605,5,14.030895594134,0.0040479743609696,5.00404797436097,11.030895594134,"Size=5,D=0.005"
"218",0,533.911446767486,1620.38939096675,5,14.0917877011816,0.0748660006793163,5.07486600067932,11.0917877011816,"Size=5,D=0.005"
"279",0,5814.27100717703,2320.69556442485,6,15.3189590186316,0,6,11.3189590186316,"Size=5,D=0.005"
"291",0,0,3874.26026007101,5,17.0460263641956,0.0136275248913176,5.01362752489132,14.0460263641956,"Size=5,D=0.005"
"306",0,1987.81073901643,2695.02163914109,5,14.0358719909787,0.00102264929745211,5.00102264929745,11.0358719909787,"Size=5,D=0.005"
"314",0,0,2790.60168896108,5,12.1170901788305,0,5,9.11709017883045,"Size=5,D=0.005"
"344",0,4373.43935988927,1859.14222568765,5,15.0241252622616,0.00239199846335048,5.00239199846335,12.0241252622616,"Size=5,D=0.005"
"347",0,0,2407.39434057855,5,17.0278894747559,0.0276331057330559,5.02763310573306,14.0278894747559,"Size=5,D=0.005"
"354",0,1443.06460729243,3889.80486712597,5,14.0006825206892,7.87803867705605e-05,5.00007878038677,11.0006825206892,"Size=5,D=0.005"
"367",0,266.523628432162,2187.55873818679,6,13.1831180629841,0,6,9.18311806298406,"Size=5,D=0.005"
"430",0,153.384464423907,5193.3925151905,5,13.0760366816813,0.00172472870863682,5.00172472870864,10.0760366816813,"Size=5,D=0.005"
"431",0,966.337633627199,1557.29448709534,6,13.0166458253819,0,6,9.01664582538188,"Size=5,D=0.005"
"529",0,1214.34243418369,3786.66612971408,5,13.1959272041746,0,5,10.1959272041746,"Size=5,D=0.005"
"537",0,4121.5576241326,6639.74152452382,5,15.0671622963165,1.02654254710633,6.02654254710633,12.0671622963165,"Size=5,D=0.005"
"542",0,1697.25619326544,2028.2977317883,5,14.0477385714178,7.52140727522388e-05,5.00007521407275,11.0477385714178,"Size=5,D=0.005"
"592",0,8118.44439807261,3691.74593756481,5,15.0279059848413,0.0138078334775562,5.01380783347756,12.0279059848413,"Size=5,D=0.005"
"621",0,3225.44030365363,2133.53807325893,6,16.056253488997,0.00302303670018311,6.00302303670018,12.056253488997,"Size=5,D=0.005"
"644",0,892.473688481375,1973.21367083164,5,7.51828834338838,0,5,4.51828834338838,"Size=5,D=0.005"
"671",0,2526.84847299608,4226.46723803475,5,15.190143794275,0.0113455777497906,5.01134557774979,12.190143794275,"Size=5,D=0.005"
"690",0,1898.39984136215,3078.92647038224,5,18.1723308443988,1.15773812251571,6.15773812251571,15.1723308443988,"Size=5,D=0.005"
"758",0,2030.92070784111,1361.07400322566,5,12.0429738737204,0.0023662117654224,5.00236621176542,9.04297387372035,"Size=5,D=0.005"
"771",0,5313.70960952872,4607.23026893017,5,14.0595396398458,0.0303712949557111,5.03037129495571,11.0595396398458,"Size=5,D=0.005"
"789",0,3448.57524287471,2946.1302807561,5,10.1907771257826,0,5,7.19077712578257,"Size=5,D=0.005"
"807",0,3445.8112574804,2643.70889687818,5,13.0150358462515,0.00307031763887,5.00307031763887,10.0150358462515,"Size=5,D=0.005"
"820",0,5451.06078750011,3445.07445834456,5,15.021134095637,1.00290897282686,6.00290897282686,12.021134095637,"Size=5,D=0.005"
"836",0,1175.47708172855,3792.8501377719,5,13.1489352455829,0.000936539296443328,5.00093653929644,10.1489352455829,"Size=5,D=0.005"
"846",0,0,2657.47140482612,5,15.0690093682262,1.0308668347273,6.0308668347273,12.0690093682262,"Size=5,D=0.005"
"856",0,2972.02677851085,2456.83982283504,5,11.2503215677656,0.16069208988645,5.16069208988645,8.2503215677656,"Size=5,D=0.005"
"871",0,332.336085802071,2131.24385278153,5,12.0801326379357,0,5,9.08013263793568,"Size=5,D=0.005"
"880",0,514.886774914637,1858.34260392101,5,10.1357184379143,0,5,7.13571843791426,"Size=5,D=0.005"
"899",0,244.498952432643,2991.52241795736,5,15.0255230951659,2.04668353376292e-07,5.00000020466835,12.0255230951659,"Size=5,D=0.005"
"935",0,1232.42871055626,1886.53538407781,6,19.1110772129571,0,6,15.1110772129571,"Size=5,D=0.005"
"948",0,3140.90320786162,2957.55798702311,5,15.0034521217886,0.000380922875784506,5.00038092287578,12.0034521217886,"Size=5,D=0.005"
"951",0,585.520021870787,3803.66647067065,5,15.1164443198266,0.00205907145475237,5.00205907145475,12.1164443198266,"Size=5,D=0.005"
"974",0,3460.4206366284,2145.26185839547,5,14.1216822284178,0.00413475037911759,5.00413475037912,11.1216822284178,"Size=5,D=0.005"
"981",1,2329.26251124025,1955.33788082874,5,13.0362678861066,0.00639093023966364,5.00639093023966,10.0362678861066,"Size=5,D=0.005"
"1014",0,1018.80557414999,4423.07560513272,5,11.1001283685285,0.000780068690965585,5.00078006869097,8.10012836852846,"Size=5,D=0.005"
"1058",0,105.419460014974,2347.87764275539,5,14.0751202552178,0,5,11.0751202552178,"Size=5,D=0.005"
"1144",0,0,4120.88331855563,5,12.0344729014907,0.0152621442607144,5.01526214426071,9.03447290149067,"Size=5,D=0.005"
"1168",0,2739.49222288477,3684.19568597192,5,16.3645617236177,0.018206814484099,5.0182068144841,13.3645617236177,"Size=5,D=0.005"
"1169",2,301.285627440684,2474.27487789417,5,9.18846942931208,2.64794293158843e-08,5.00000002647943,6.18846942931208,"Size=5,D=0.005"
"1246",0,2051.75530159606,1699.69496230175,6,14.0478125834136,0,6,10.0478125834136,"Size=5,D=0.005"
"1266",0,734.909393203114,4299.2256424427,5,8.21997245105675,0.000365164403603124,5.0003651644036,5.21997245105675,"Size=5,D=0.005"
"1271",0,0,2421.77483341773,5,16.103120065338,1.02999048453868,6.02999048453868,13.103120065338,"Size=5,D=0.005"
"1362",0,0,2511.43840544351,5,14.075961343983,0.068152124865442,5.06815212486544,11.075961343983,"Size=5,D=0.005"
"1363",0,1149.78383883613,4396.09926752479,5,15.0547303863599,0.0404985738719121,5.04049857387191,12.0547303863599,"Size=5,D=0.005"
"1381",0,0,3622.71968513483,5,13.1742286722075,0.00872363528341946,5.00872363528342,10.1742286722075,"Size=5,D=0.005"
"1431",0,5390.96026142144,3997.02272638266,5,17.1064677698663,0.0743828578435135,5.07438285784351,14.1064677698663,"Size=5,D=0.005"
"1515",0,1227.62984860194,1854.87323022293,5,9.28318807519397,0.000755636210195476,5.0007556362102,6.28318807519397,"Size=5,D=0.005"
"1549",0,1302.21681281798,4695.47380171561,5,12.2576563688105,0.0600513033871746,5.06005130338717,9.25765636881052,"Size=5,D=0.005"
"1553",0,1202.38731472938,4729.22917065785,5,9.08074641552686,0,5,6.08074641552686,"Size=5,D=0.005"
"1560",0,0,6280.66503027771,5,9.53718051191878,0.090176384653434,5.09017638465343,6.53718051191878,"Size=5,D=0.005"
"1591",0,548.707842232362,2621.71295882588,5,15.0381638210923,0.00476811055453563,5.00476811055454,12.0381638210923,"Size=5,D=0.005"
"1595",0,905.447161494158,3109.76080926736,5,13.0283879164668,0,5,10.0283879164668,"Size=5,D=0.005"
"1608",0,1788.53166430586,1125.58411169635,5,14.0502906060373,0.025925549882901,5.0259255498829,11.0502906060373,"Size=5,D=0.005"
"1645",0,92.4899651225242,2726.64137654132,5,13.1181290375198,0,5,10.1181290375198,"Size=5,D=0.005"
"1663",0,5201.03608472998,1552.07158989,6,22.0450393565337,0,6,18.0450393565337,"Size=5,D=0.005"
"1685",0,2512.4609246742,3715.57645509035,5,10.0569042279882,0.0206761866868623,5.02067618668686,7.05690422798818,"Size=5,D=0.005"
"1687",0,1653.69335620026,2568.05007525924,6,18.0968668455634,0.00423776269641341,6.00423776269641,14.0968668455634,"Size=5,D=0.005"
"1698",0,3268.50003381162,1628.00945930163,6,16.0475591072718,0,6,12.0475591072718,"Size=5,D=0.005"
"1708",0,1900.58344031361,2150.11183116112,5,10.2884374465704,0,5,7.28843744657043,"Size=5,D=0.005"
"1720",1,146.081079899709,6420.37960885898,5,13.0859733979873,0.0191636312492047,5.0191636312492,10.0859733979873,"Size=5,D=0.005"
"1721",0,1231.91721828566,2144.75660729386,5,13.3401444979683,0.0146364907027747,5.01463649070277,10.3401444979683,"Size=5,D=0.005"
"1737",0,2038.57375474906,5277.40887223852,5,9.42038607511791,0,5,6.42038607511791,"Size=5,D=0.005"
"1783",0,2150.12935073074,1566.75398834133,5,13.0659145752488,0.0025936081464657,5.00259360814647,10.0659145752488,"Size=5,D=0.005"
"1822",0,997.816413469521,3774.1974220006,6,15.1746093704401,0,6,11.1746093704401,"Size=5,D=0.005"
"1842",0,3981.48289409488,2120.30714580707,5,14.0611466756831,0.00738885934879896,5.0073888593488,11.0611466756831,"Size=5,D=0.005"
"1873",0,0,3515.68333531521,5,12.0394049273274,0.00102122957914741,5.00102122957915,9.03940492732742,"Size=5,D=0.005"
"1894",0,3349.54047988852,2619.43619207064,6,13.0716869697986,0,6,9.07168696979858,"Size=5,D=0.005"
"2036",0,0,6815.59797385407,5,12.0567441130145,0.000672203989062758,5.00067220398906,9.05674411301449,"Size=5,D=0.005"
"2037",0,35.4917066563703,1258.34582919955,5,15.1069182057988,0.00091222344416142,5.00091222344416,12.1069182057988,"Size=5,D=0.005"
"2044",0,1749.1608014723,3481.57383852119,5,9.09603648099452,0.0513836528857681,5.05138365288577,6.09603648099452,"Size=5,D=0.005"
"2069",0,0,3780.23377240867,5,15.0515109820017,0.030106227151383,5.03010622715138,12.0515109820017,"Size=5,D=0.005"
"2075",0,0,3409.98216992288,5,9.46529222589733,0,5,6.46529222589733,"Size=5,D=0.005"
"2118",0,850.488237514706,2126.93470283116,5,15.0790738325663,0.000160383366622163,5.00016038336662,12.0790738325663,"Size=5,D=0.005"
"2159",0,1427.71037722282,3416.43192206431,5,9.10706336921862,1.35193211470153e-06,5.00000135193211,6.10706336921862,"Size=5,D=0.005"
"2161",0,0,5336.6891378472,5,13.0065928803392,0.000150195971880152,5.00015019597188,10.0065928803392,"Size=5,D=0.005"
"2186",0,851.373773716947,1703.93218734287,5,11.1243084513939,0,5,8.12430845139389,"Size=5,D=0.005"
"2206",0,0,2956.08790801218,5,14.3379659586649,0.000417963266265531,5.00041796326627,11.3379659586649,"Size=5,D=0.005"
"2291",0,0,5036.72528849072,5,12.2545074057191,0.0186140232746288,5.01861402327463,9.25450740571909,"Size=5,D=0.005"
"2320",0,0,4632.14424925512,5,12.1011684378619,0.00610404761944672,5.00610404761945,9.10116843786186,"Size=5,D=0.005"
"2329",0,0,3333.79216751295,5,14.1656554239723,0.000222904519432632,5.00022290451943,11.1656554239723,"Size=5,D=0.005"
"2378",0,643.432668212926,2311.75851732793,5,10.0347216215726,1.79190100535465e-06,5.00000179190101,7.03472162157262,"Size=5,D=0.005"
"2411",0,0,4280.53361588166,5,11.2262074548596,0.146825492192995,5.14682549219299,8.22620745485964,"Size=5,D=0.005"
"2414",0,2637.04972985011,2514.94716568868,5,16.0154931342021,0.0118443898739127,5.01184438987391,13.0154931342021,"Size=5,D=0.005"
"2430",0,5769.02266595125,1473.51841073625,5,13.3248961586889,0.00118972979153131,5.00118972979153,10.3248961586889,"Size=5,D=0.005"
"2441",0,1043.40213372494,4519.60107852984,5,14.2094617028132,0,5,11.2094617028132,"Size=5,D=0.005"
"2477",0,2606.59620693342,2632.90740559864,5,13.0068474811124,0.00606817138279059,5.00606817138279,10.0068474811124,"Size=5,D=0.005"
"2495",0,570.050618166807,3615.56823280378,5,15.0306968386691,0.028816502213572,5.02881650221357,12.0306968386691,"Size=5,D=0.005"
"2521",0,1312.25397561963,3668.84198015338,5,15.0164997722227,0.00127531220109933,5.0012753122011,12.0164997722227,"Size=5,D=0.005"
"2543",0,418.838537762801,3478.83627558054,5,12.1588416531263,1.66369762411023e-09,5.0000000016637,9.15884165312628,"Size=5,D=0.005"
"2548",0,1527.21612637992,2059.56099400438,5,13.1588307384036,0.000455440356039283,5.00045544035604,10.1588307384036,"Size=5,D=0.005"
"2560",0,1560.64599042511,5271.12026022739,5,13.0434259011319,0.0337929996362814,5.03379299963628,10.0434259011319,"Size=5,D=0.005"
"2565",0,805.213909657694,2135.52680592979,5,13.0424328179682,0.00891786008303797,5.00891786008304,10.0424328179682,"Size=5,D=0.005"
"2570",0,1048.5531411356,3286.47386598943,5,13.1277541806838,0.0466238619483184,5.04662386194832,10.1277541806838,"Size=5,D=0.005"
"2577",2,309.035042465758,3586.86416599015,6,8.17054394616292,0,6,4.17054394616292,"Size=5,D=0.005"
"2587",0,914.830369095881,3598.18288782392,5,15.012268267576,0.00525360459955504,5.00525360459956,12.012268267576,"Size=5,D=0.005"
"2588",0,676.486772490125,2112.86663624351,5,12.0590210131397,0.00889067227739471,5.00889067227739,9.0590210131397,"Size=5,D=0.005"
"2593",0,270.593450843855,2999.30080203134,5,16.0568244840458,0.0469309255250536,5.04693092552505,13.0568244840458,"Size=5,D=0.005"
"2644",0,5715.14050262399,1912.95626759399,5,19.2225706874345,1.1202126825998,6.1202126825998,16.2225706874345,"Size=5,D=0.005"
"2650",0,0,2703.97097881381,5,15.1261850500668,0.121142149015207,5.12114214901521,12.1261850500668,"Size=5,D=0.005"
"2665",0,3080.02405924701,4237.39688140558,5,14.0672302847627,0.0169159237415535,5.01691592374155,11.0672302847627,"Size=5,D=0.005"
"2680",0,1038.47706907037,2920.43548604486,5,13.0534619348115,0.00398393009604359,5.00398393009604,10.0534619348115,"Size=5,D=0.005"
"2699",0,305.742826247847,2847.58508452836,5,14.2728008143548,0.0868091339981163,5.08680913399812,11.2728008143548,"Size=5,D=0.005"
